Date,Vol
2019-04-17,80.0
2019-04-18,243.0
2019-04-19,436.0
2019-04-20,113.0
2019-04-21,97.5
2019-04-22,82.0
2019-04-23,58.0
2019-04-24,62.0
2019-04-25,200.0
2019-04-26,228.0
2019-04-27,286.0
2019-04-28,1186.0
2019-04-29,129.0
2019-04-30,382.0
2019-05-01,246.0
2019-05-02,246.0
2019-05-03,1011.0
2019-05-04,320.0
2019-05-05,1069.0
2019-05-06,49.0
2019-05-07,8.0
2019-05-08,992.0
2019-05-09,38.0
2019-05-10,109.0
2019-05-11,51.0
2019-05-12,32.0
2019-05-13,37.0
2019-05-14,86.0
2019-05-15,78.0
2019-05-16,84.0
2019-05-17,81.0
2019-05-18,21.0
2019-05-19,97.0
2019-05-20,7.0
2019-05-21,70.0
2019-05-22,13.0
2019-05-23,87.0
2019-05-24,12.0
2019-05-25,1146.0
2019-05-26,172.0
2019-05-27,40.0
2019-05-28,306.0
2019-05-29,306.0
2019-05-30,268.0
2019-05-31,243.0
2019-06-01,43.0
2019-06-02,1.0
2019-06-03,0.0
2019-06-04,15.0
2019-06-05,36.0
2019-06-06,34.0
2019-06-07,180.0
2019-06-08,25.0
2019-06-09,199.0
2019-06-10,52.0
2019-06-11,50.0
2019-06-12,106.0
2019-06-13,120.0
2019-06-14,49.0
2019-06-15,6.0
2019-06-16,16.0
2019-06-17,110.0
2019-06-18,18.0
2019-06-19,122.0
2019-06-20,142.0
2019-06-21,27.0
2019-06-22,16.0
2019-06-23,26.0
2019-06-24,3.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-06-29,0.0
2019-06-30,1173.0
2019-07-01,1070.090909090909
2019-07-02,967.1818181818182
2019-07-03,864.2727272727273
2019-07-04,761.3636363636364
2019-07-05,658.4545454545455
2019-07-06,555.5454545454546
2019-07-07,452.63636363636374
2019-07-08,349.72727272727275
2019-07-09,246.81818181818187
2019-07-10,143.909090909091
2019-07-11,41.0
2019-07-12,14.0
2019-07-13,120.0
2019-07-14,0.0
2019-07-15,61.0
2019-07-16,0.0
2019-07-17,74.0
2019-07-18,101.0
2019-07-19,51.0
2019-07-20,102.0
2019-07-21,77.0
2019-07-22,21.0
2019-07-23,25.0
2019-07-24,29.0
2019-07-25,23.0
2019-07-26,74.0
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,214.0
2019-07-30,63.0
2019-07-31,277.0
2019-08-01,76.0
2019-08-02,144.0
2019-08-03,123.0
2019-08-04,69.0
2019-08-05,101.0
2019-08-06,61.0
2019-08-07,158.0
2019-08-08,46.0
2019-08-09,164.0
2019-08-10,54.0
2019-08-11,68.0
2019-08-12,10.0
2019-08-13,87.5
2019-08-14,165.0
2019-08-15,247.0
2019-08-16,84.0
2019-08-17,68.0
2019-08-18,133.0
2019-08-19,57.0
2019-08-20,205.0
2019-08-21,39.0
2019-08-22,68.0
2019-08-23,153.0
2019-08-24,87.0
2019-08-25,30.0
2019-08-26,371.0
2019-08-27,73.0
2019-08-28,122.0
2019-08-29,349.0
2019-08-30,243.5
2019-08-31,138.0
2019-09-01,132.5
2019-09-02,127.0
2019-09-03,441.0
2019-09-04,370.0
2019-09-05,299.0
2019-09-06,228.0
2019-09-07,157.0
2019-09-08,86.0
2019-09-09,57.0
2019-09-10,45.0
2019-09-11,20.0
2019-09-12,88.0
2019-09-13,277.0
2019-09-14,169.0
2019-09-15,38.0
2019-09-16,5.0
2019-09-17,252.0
2019-09-18,285.0
2019-09-19,245.0
2019-09-20,48.0
2019-09-21,50.0
2019-09-22,47.0
2019-09-23,27.0
2019-09-24,21.0
2019-09-25,41.0
2019-09-26,26.0
2019-09-27,51.0
2019-09-28,154.0
2019-09-29,61.0
2019-09-30,125.0
2019-10-01,230.0
2019-10-02,162.0
2019-10-03,52.0
2019-10-04,145.0
2019-10-05,47.0
2019-10-06,94.0
2019-10-07,343.0
2019-10-08,132.0
2019-10-09,71.0
2019-10-10,27.0
2019-10-11,93.0
2019-10-12,23.0
2019-10-13,0.0
2019-10-14,170.0
2019-10-15,20.0
2019-10-16,4.0
2019-10-17,31.0
2019-10-18,1.0
2019-10-19,14.0
2019-10-20,32.0
2019-10-21,99.0
2019-10-22,11.0
2019-10-23,12.0
2019-10-24,75.0
2019-10-25,75.0
2019-10-26,32.0
2019-10-27,92.0
2019-10-28,137.0
2019-10-29,75.0
2019-10-30,980.0
2019-10-31,268.0
2019-11-01,670.0
2019-11-02,667.0
2019-11-03,90.0
2019-11-04,6.0
2019-11-05,145.0
2019-11-06,108.0
2019-11-07,123.0
2019-11-08,36.0
2019-11-09,54.0
2019-11-10,36.0
2019-11-11,4.0
2019-11-12,47.0
2019-11-13,80.0
2019-11-14,138.0
2019-11-15,53.0
2019-11-16,66.0
2019-11-17,37.0
2019-11-18,39.0
2019-11-19,132.0
2019-11-20,28.0
2019-11-21,39.0
2019-11-22,13.0
2019-11-23,193.0
2019-11-24,51.0
2019-11-25,162.0
2019-11-26,128.0
2019-11-27,144.0
2019-11-28,103.0
2019-11-29,128.0
2019-11-30,120.0
2019-12-01,111.0
2019-12-02,12.0
2019-12-03,70.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,327.0
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,19.0
2019-12-10,0.0
2019-12-11,6.0
2019-12-12,185.0
2019-12-13,191.0
2019-12-14,9.0
2019-12-15,76.0
2019-12-16,143.0
2019-12-17,210.0
2019-12-18,277.0
2019-12-19,344.0
2019-12-20,411.0
2019-12-21,410.0
2019-12-22,409.57105263157894
2019-12-23,409.1421052631579
2019-12-24,408.71315789473687
2019-12-25,408.2842105263158
2019-12-26,407.85526315789474
2019-12-27,407.4263157894737
2019-12-28,406.9973684210526
2019-12-29,406.5684210526316
2019-12-30,406.13947368421054
2019-12-31,405.7105263157895
2020-01-01,405.2815789473684
2020-01-02,404.85263157894735
2020-01-03,404.4236842105263
2020-01-04,403.9947368421053
2020-01-05,403.5657894736842
2020-01-06,403.13684210526316
2020-01-07,402.7078947368421
2020-01-08,402.27894736842103
2020-01-09,401.85
2020-01-10,401.42105263157896
2020-01-11,400.9921052631579
2020-01-12,400.56315789473683
2020-01-13,400.13421052631577
2020-01-14,399.70526315789476
2020-01-15,399.2763157894737
2020-01-16,398.84736842105264
2020-01-17,398.4184210526316
2020-01-18,397.9894736842105
2020-01-19,397.56052631578945
2020-01-20,397.13157894736844
2020-01-21,396.7026315789474
2020-01-22,396.2736842105263
2020-01-23,395.84473684210525
2020-01-24,395.4157894736842
2020-01-25,394.9868421052632
2020-01-26,394.5578947368421
2020-01-27,394.12894736842105
2020-01-28,393.7
2020-01-29,393.2710526315789
2020-01-30,392.8421052631579
2020-01-31,392.41315789473686
2020-02-01,391.9842105263158
2020-02-02,391.55526315789473
2020-02-03,391.12631578947367
2020-02-04,390.6973684210526
2020-02-05,390.2684210526316
2020-02-06,389.83947368421053
2020-02-07,389.41052631578947
2020-02-08,388.9815789473684
2020-02-09,388.55263157894734
2020-02-10,388.12368421052633
2020-02-11,387.69473684210527
2020-02-12,387.2657894736842
2020-02-13,386.83684210526314
2020-02-14,386.4078947368421
2020-02-15,385.9789473684211
2020-02-16,385.55
2020-02-17,385.12105263157895
2020-02-18,384.6921052631579
2020-02-19,384.2631578947368
2020-02-20,383.8342105263158
2020-02-21,383.40526315789475
2020-02-22,382.9763157894737
2020-02-23,382.5473684210526
2020-02-24,382.11842105263156
2020-02-25,381.6894736842105
2020-02-26,381.2605263157895
2020-02-27,380.8315789473684
2020-02-28,380.40263157894736
2020-02-29,379.9736842105263
2020-03-01,379.54473684210524
2020-03-02,379.11578947368423
2020-03-03,378.68684210526317
2020-03-04,378.2578947368421
2020-03-05,377.82894736842104
2020-03-06,377.4
2020-03-07,376.9710526315789
2020-03-08,376.5421052631579
2020-03-09,376.11315789473684
2020-03-10,375.6842105263158
2020-03-11,375.2552631578947
2020-03-12,374.8263157894737
2020-03-13,374.39736842105265
2020-03-14,373.9684210526316
2020-03-15,373.5394736842105
2020-03-16,373.11052631578946
2020-03-17,372.6815789473684
2020-03-18,372.2526315789474
2020-03-19,371.8236842105263
2020-03-20,371.39473684210526
2020-03-21,370.9657894736842
2020-03-22,370.53684210526313
2020-03-23,370.1078947368421
2020-03-24,369.67894736842106
2020-03-25,369.25
2020-03-26,368.82105263157894
2020-03-27,368.3921052631579
2020-03-28,367.9631578947368
2020-03-29,367.5342105263158
2020-03-30,367.10526315789474
2020-03-31,366.6763157894737
2020-04-01,366.2473684210526
2020-04-02,365.8184210526316
2020-04-03,365.38947368421054
2020-04-04,364.9605263157895
2020-04-05,364.5315789473684
2020-04-06,364.10263157894735
2020-04-07,363.6736842105263
2020-04-08,363.2447368421053
2020-04-09,362.8157894736842
2020-04-10,362.38684210526316
2020-04-11,361.9578947368421
2020-04-12,361.52894736842103
2020-04-13,361.1
2020-04-14,360.67105263157896
2020-04-15,360.2421052631579
2020-04-16,359.81315789473683
2020-04-17,359.38421052631577
2020-04-18,358.9552631578947
2020-04-19,358.5263157894737
2020-04-20,358.09736842105264
2020-04-21,357.6684210526316
2020-04-22,357.2394736842105
2020-04-23,356.81052631578945
2020-04-24,356.38157894736844
2020-04-25,355.9526315789474
2020-04-26,355.5236842105263
2020-04-27,355.09473684210525
2020-04-28,354.6657894736842
2020-04-29,354.2368421052631
2020-04-30,353.8078947368421
2020-05-01,353.37894736842105
2020-05-02,352.95
2020-05-03,352.5210526315789
2020-05-04,352.0921052631579
2020-05-05,351.66315789473686
2020-05-06,351.2342105263158
2020-05-07,350.80526315789473
2020-05-08,350.37631578947367
2020-05-09,349.9473684210526
2020-05-10,349.5184210526316
2020-05-11,349.08947368421053
2020-05-12,348.66052631578947
2020-05-13,348.2315789473684
2020-05-14,347.80263157894734
2020-05-15,347.37368421052633
2020-05-16,346.94473684210527
2020-05-17,346.5157894736842
2020-05-18,346.08684210526314
2020-05-19,345.6578947368421
2020-05-20,345.228947368421
2020-05-21,344.8
2020-05-22,344.37105263157895
2020-05-23,343.9421052631579
2020-05-24,343.5131578947368
2020-05-25,343.0842105263158
2020-05-26,342.65526315789475
2020-05-27,342.2263157894737
2020-05-28,341.7973684210526
2020-05-29,341.36842105263156
2020-05-30,340.9394736842105
2020-05-31,340.51052631578943
2020-06-01,340.0815789473684
2020-06-02,339.65263157894736
2020-06-03,339.2236842105263
2020-06-04,338.79473684210524
2020-06-05,338.36578947368423
2020-06-06,337.93684210526317
2020-06-07,337.5078947368421
2020-06-08,337.07894736842104
2020-06-09,336.65
2020-06-10,336.2210526315789
2020-06-11,335.7921052631579
2020-06-12,335.36315789473684
2020-06-13,334.9342105263158
2020-06-14,334.5052631578947
2020-06-15,334.0763157894737
2020-06-16,333.64736842105265
2020-06-17,333.2184210526316
2020-06-18,332.7894736842105
2020-06-19,332.36052631578946
2020-06-20,331.9315789473684
2020-06-21,331.50263157894733
2020-06-22,331.0736842105263
2020-06-23,330.64473684210526
2020-06-24,330.2157894736842
2020-06-25,329.78684210526313
2020-06-26,329.3578947368421
2020-06-27,328.92894736842106
2020-06-28,328.5
2020-06-29,328.07105263157894
2020-06-30,327.6421052631579
2020-07-01,327.2131578947368
2020-07-02,326.7842105263158
2020-07-03,326.35526315789474
2020-07-04,325.9263157894737
2020-07-05,325.4973684210526
2020-07-06,325.0684210526316
2020-07-07,324.63947368421054
2020-07-08,324.2105263157895
2020-07-09,323.7815789473684
2020-07-10,323.35263157894735
2020-07-11,322.9236842105263
2020-07-12,322.4947368421052
2020-07-13,322.0657894736842
2020-07-14,321.63684210526316
2020-07-15,321.2078947368421
2020-07-16,320.77894736842103
2020-07-17,320.35
2020-07-18,319.92105263157896
2020-07-19,319.4921052631579
2020-07-20,319.06315789473683
2020-07-21,318.63421052631577
2020-07-22,318.2052631578947
2020-07-23,317.77631578947364
2020-07-24,317.34736842105264
2020-07-25,316.9184210526316
2020-07-26,316.4894736842105
2020-07-27,316.06052631578945
2020-07-28,315.63157894736844
2020-07-29,315.2026315789474
2020-07-30,314.7736842105263
2020-07-31,314.34473684210525
2020-08-01,313.9157894736842
2020-08-02,313.4868421052631
2020-08-03,313.0578947368421
2020-08-04,312.62894736842105
2020-08-05,312.2
2020-08-06,311.7710526315789
2020-08-07,311.3421052631579
2020-08-08,310.91315789473686
2020-08-09,310.4842105263158
2020-08-10,310.05526315789473
2020-08-11,309.62631578947367
2020-08-12,309.1973684210526
2020-08-13,308.76842105263154
2020-08-14,308.33947368421053
2020-08-15,307.91052631578947
2020-08-16,307.4815789473684
2020-08-17,307.05263157894734
2020-08-18,306.62368421052633
2020-08-19,306.19473684210527
2020-08-20,305.7657894736842
2020-08-21,305.33684210526314
2020-08-22,304.9078947368421
2020-08-23,304.478947368421
2020-08-24,304.05
2020-08-25,303.62105263157895
2020-08-26,303.1921052631579
2020-08-27,302.7631578947368
2020-08-28,302.3342105263158
2020-08-29,301.90526315789475
2020-08-30,301.4763157894737
2020-08-31,301.0473684210526
2020-09-01,300.61842105263156
2020-09-02,300.1894736842105
2020-09-03,299.76052631578943
2020-09-04,299.3315789473684
2020-09-05,298.90263157894736
2020-09-06,298.4736842105263
2020-09-07,298.04473684210524
2020-09-08,297.61578947368423
2020-09-09,297.18684210526317
2020-09-10,296.7578947368421
2020-09-11,296.32894736842104
2020-09-12,295.9
2020-09-13,295.4710526315789
2020-09-14,295.04210526315785
2020-09-15,294.61315789473684
2020-09-16,294.1842105263158
2020-09-17,293.7552631578947
2020-09-18,293.3263157894737
2020-09-19,292.89736842105265
2020-09-20,292.4684210526316
2020-09-21,292.0394736842105
2020-09-22,291.61052631578946
2020-09-23,291.1815789473684
2020-09-24,290.75263157894733
2020-09-25,290.3236842105263
2020-09-26,289.89473684210526
2020-09-27,289.4657894736842
2020-09-28,289.03684210526313
2020-09-29,288.6078947368421
2020-09-30,288.17894736842106
2020-10-01,287.75
2020-10-02,287.32105263157894
2020-10-03,286.8921052631579
2020-10-04,286.4631578947368
2020-10-05,286.03421052631575
2020-10-06,285.60526315789474
2020-10-07,285.1763157894737
2020-10-08,284.7473684210526
2020-10-09,284.31842105263155
2020-10-10,283.88947368421054
2020-10-11,283.4605263157895
2020-10-12,283.0315789473684
2020-10-13,282.60263157894735
2020-10-14,282.1736842105263
2020-10-15,281.7447368421052
2020-10-16,281.31578947368416
2020-10-17,280.88684210526316
2020-10-18,280.4578947368421
2020-10-19,280.02894736842103
2020-10-20,279.6
2020-10-21,279.17105263157896
2020-10-22,278.7421052631579
2020-10-23,278.31315789473683
2020-10-24,277.88421052631577
2020-10-25,277.4552631578947
2020-10-26,277.02631578947364
2020-10-27,276.5973684210526
2020-10-28,276.1684210526316
2020-10-29,275.7394736842105
2020-10-30,275.3105263157895
2020-10-31,274.88157894736844
2020-11-01,274.4526315789474
2020-11-02,274.0236842105263
2020-11-03,273.59473684210525
2020-11-04,273.1657894736842
2020-11-05,272.7368421052631
2020-11-06,272.30789473684206
2020-11-07,271.87894736842105
2020-11-08,271.45
2020-11-09,271.0210526315789
2020-11-10,270.5921052631579
2020-11-11,270.16315789473686
2020-11-12,269.7342105263158
2020-11-13,269.30526315789473
2020-11-14,268.87631578947367
2020-11-15,268.4473684210526
2020-11-16,268.01842105263154
2020-11-17,267.5894736842105
2020-11-18,267.16052631578947
2020-11-19,266.7315789473684
2020-11-20,266.3026315789474
2020-11-21,265.87368421052633
2020-11-22,265.44473684210527
2020-11-23,265.0157894736842
2020-11-24,264.58684210526314
2020-11-25,264.1578947368421
2020-11-26,263.728947368421
2020-11-27,263.29999999999995
2020-11-28,262.87105263157895
2020-11-29,262.4421052631579
2020-11-30,262.0131578947368
2020-12-01,261.5842105263158
2020-12-02,261.15526315789475
2020-12-03,260.7263157894737
2020-12-04,260.2973684210526
2020-12-05,259.86842105263156
2020-12-06,259.4394736842105
2020-12-07,259.01052631578943
2020-12-08,258.58157894736837
2020-12-09,258.15263157894736
2020-12-10,257.7236842105263
2020-12-11,257.29473684210524
2020-12-12,256.86578947368423
2020-12-13,256.43684210526317
2020-12-14,256.0078947368421
2020-12-15,255.57894736842104
2020-12-16,255.14999999999998
2020-12-17,254.72105263157894
2020-12-18,254.29210526315788
2020-12-19,253.86315789473684
2020-12-20,253.43421052631578
2020-12-21,253.00526315789472
2020-12-22,252.57631578947368
2020-12-23,252.14736842105262
2020-12-24,251.71842105263156
2020-12-25,251.28947368421052
2020-12-26,250.86052631578946
2020-12-27,250.43157894736842
2020-12-28,250.00263157894736
2020-12-29,249.5736842105263
2020-12-30,249.14473684210526
2020-12-31,248.7157894736842
2021-01-01,248.28684210526313
2021-01-02,247.8578947368421
2021-01-03,247.42894736842103
2021-01-04,247.0
2021-01-05,197.0
2021-01-06,32.0
2021-01-07,211.0
2021-01-08,217.0
2021-01-09,60.0
2021-01-10,7.0
2021-01-11,149.0
2021-01-12,188.0
2021-01-13,279.0
2021-01-14,173.0
2021-01-15,62.0
2021-01-16,26.0
2021-01-17,26.425
2021-01-18,26.85
2021-01-19,27.275
2021-01-20,27.7
2021-01-21,28.125
2021-01-22,28.55
2021-01-23,28.975
2021-01-24,29.4
2021-01-25,29.825
2021-01-26,30.25
2021-01-27,30.675
2021-01-28,31.1
2021-01-29,31.525
2021-01-30,31.95
2021-01-31,32.375
2021-02-01,32.8
2021-02-02,33.225
2021-02-03,33.65
2021-02-04,34.075
2021-02-05,34.5
2021-02-06,34.925
2021-02-07,35.35
2021-02-08,35.775
2021-02-09,36.2
2021-02-10,36.625
2021-02-11,37.05
2021-02-12,37.475
2021-02-13,37.9
2021-02-14,38.325
2021-02-15,38.75
2021-02-16,39.175
2021-02-17,39.6
2021-02-18,40.025
2021-02-19,40.45
2021-02-20,40.875
2021-02-21,41.3
2021-02-22,41.725
2021-02-23,42.15
2021-02-24,42.575
2021-02-25,43.0
2021-02-26,63.0
2021-02-27,8.0
2021-02-28,52.0
2021-03-01,105.0
2021-03-02,172.0
2021-03-03,87.0
2021-03-04,208.0
2021-03-05,96.0
2021-03-06,45.0
2021-03-07,146.0
2021-03-08,196.0
2021-03-09,88.0
2021-03-10,235.0
2021-03-11,83.0
2021-03-12,107.0
2021-03-13,18.0
2021-03-14,105.0
2021-03-15,105.0
2021-03-16,107.0
2021-03-17,76.0
2021-03-18,231.0
2021-03-19,249.0
2021-03-20,82.0
2021-03-21,63.0
2021-03-22,155.0
2021-03-23,106.0
2021-03-24,45.0
2021-03-25,51.0
2021-03-26,87.0
2021-03-27,434.0
2021-03-28,186.0
2021-03-29,21.0
2021-03-30,6.0
2021-03-31,4.0
2021-04-01,13.0
2021-04-02,47.0
2021-04-03,44.0
2021-04-04,17.0
2021-04-05,14.0
2021-04-06,63.0
2021-04-07,44.0
2021-04-08,6.0
2021-04-09,29.0
2021-04-10,57.0
2021-04-11,21.0
2021-04-12,71.0
2021-04-13,123.0
2021-04-14,55.0
2021-04-15,43.0
2021-04-16,22.0
2021-04-17,304.0
2021-04-18,190.0
2021-04-19,11.0
2021-04-20,73.0
2021-04-21,94.0
2021-04-22,169.0
2021-04-23,216.0
2021-04-24,36.0
2021-04-25,34.0
2021-04-26,184.0
2021-04-27,0.0
2021-04-28,103.0
2021-04-29,300.0
2021-04-30,82.0
2021-05-01,143.0
2021-05-02,68.0
2021-05-03,112.0
2021-05-04,7.0
2021-05-05,25.0
2021-05-06,52.0
2021-05-07,41.0
2021-05-08,55.0
2021-05-09,16.0
2021-05-10,130.0
2021-05-11,9.0
2021-05-12,332.0
2021-05-13,98.0
2021-05-14,247.0
2021-05-15,266.0
2021-05-16,135.0
2021-05-17,127.0
2021-05-18,37.0
2021-05-19,189.0
2021-05-20,18.0
2021-05-21,60.0
2021-05-22,37.0
2021-05-23,128.0
2021-05-24,116.0
2021-05-25,1303.0
2021-05-26,684.0
2021-05-27,394.0
2021-05-28,109.0
2021-05-29,0.0
2021-05-30,271.6666666666667
2021-05-31,543.3333333333334
2021-06-01,815.0
2021-06-02,2.0
2021-06-03,144.0
2021-06-04,75.0
2021-06-05,122.0
2021-06-06,92.0
2021-06-07,292.0
2021-06-08,357.0
2021-06-09,87.0
2021-06-10,88.0
2021-06-11,39.0
2021-06-12,6.0
2021-06-13,26.0
2021-06-14,26.0
2021-06-15,169.0
2021-06-16,56.0
2021-06-17,476.0
2021-06-18,53.0
2021-06-19,595.0
2021-06-20,504.0
2021-06-21,494.0
2021-06-22,0.0
2021-06-23,13.0
2021-06-24,26.0
2021-06-25,35.0
2021-06-26,33.0625
2021-06-27,31.125
2021-06-28,29.1875
2021-06-29,27.25
2021-06-30,25.3125
2021-07-01,23.375
2021-07-02,21.4375
2021-07-03,19.5
2021-07-04,17.5625
2021-07-05,15.625
2021-07-06,13.6875
2021-07-07,11.75
2021-07-08,9.8125
2021-07-09,7.875
2021-07-10,5.9375
2021-07-11,4.0
2021-07-12,6.0
2021-07-13,15.0
2021-07-14,115.0
2021-07-15,2.0
2021-07-16,248.0
2021-07-17,25.0
2021-07-18,115.0
2021-07-19,28.0
2021-07-20,27.571428571428573
2021-07-21,27.142857142857142
2021-07-22,26.714285714285715
2021-07-23,26.285714285714285
2021-07-24,25.857142857142858
2021-07-25,25.428571428571427
2021-07-26,25.0
2021-07-27,82.0
2021-07-28,22.0
2021-07-29,0.0
2021-07-30,26.0
2021-07-31,15.0
2021-08-01,22.0
2021-08-02,14.0
2021-08-03,84.0
2021-08-04,141.0
2021-08-05,62.0
2021-08-06,33.0
2021-08-07,22.0
2021-08-08,23.0
2021-08-09,20.0
2021-08-10,32.0
2021-08-11,41.0
2021-08-12,32.0
2021-08-13,110.0
2021-08-14,1065.0
2021-08-15,20.0
2021-08-16,192.0
2021-08-17,521.0
2021-08-18,248.0
2021-08-19,483.0
2021-08-20,56.0
2021-08-21,24.0
2021-08-22,28.0
2021-08-23,136.0
2021-08-24,5.0
2021-08-25,6.0
2021-08-26,0.0
2021-08-27,134.0
2021-08-28,15.0
2021-08-29,45.0
2021-08-30,3.0
2021-08-31,48.0
2021-09-01,24.0
2021-09-02,9.0
2021-09-03,8.8
2021-09-04,8.6
2021-09-05,8.4
2021-09-06,8.2
2021-09-07,8.0
2021-09-08,7.8
2021-09-09,7.6
2021-09-10,7.4
2021-09-11,7.2
2021-09-12,7.0
2021-09-13,6.800000000000001
2021-09-14,6.6
2021-09-15,6.4
2021-09-16,6.2
2021-09-17,6.0
2021-09-18,84.0
2021-09-19,8.0
2021-09-20,7.0
2021-09-21,318.0
2021-09-22,168.0
2021-09-23,8.0
2021-09-24,188.0
2021-09-25,10.0
2021-09-26,20.0
2021-09-27,166.0
2021-09-28,162.0
2021-09-29,14.0
2021-09-30,6.0
2021-10-01,185.0
2021-10-02,34.0
2021-10-03,43.5
2021-10-04,53.0
2021-10-05,6.0
2021-10-06,10.0
2021-10-07,14.0
2021-10-08,104.0
2021-10-09,9.0
2021-10-10,5.0
2021-10-11,52.0
2021-10-12,47.0
2021-10-13,105.0
2021-10-14,0.0
2021-10-15,20.0
2021-10-16,757.0
2021-10-17,96.0
2021-10-18,160.0
2021-10-19,166.0
2021-10-20,94.0
2021-10-21,12.0
2021-10-22,217.0
2021-10-23,67.0
2021-10-24,69.0
2021-10-25,7.0
2021-10-26,0.0
2021-10-27,40.0
2021-10-28,0.0
2021-10-29,231.0
2021-10-30,91.0
2021-10-31,55.0
2021-11-01,104.0
2021-11-02,95.0
2021-11-03,264.0
2021-11-04,188.0
2021-11-05,199.0
2021-11-06,20.0
2021-11-07,248.0
2021-11-08,254.0
2021-11-09,7.0
2021-11-10,53.0
2021-11-11,39.0
2021-11-12,28.0
2021-11-13,242.0
2021-11-14,61.0
2021-11-15,9.0
2021-11-16,67.0
2021-11-17,55.0
2021-11-18,12.0
2021-11-19,32.0
2021-11-20,3.0
2021-11-21,23.5
2021-11-22,44.0
2021-11-23,19.0
2021-11-24,42.0
2021-11-25,6.0
2021-11-26,4.0
2021-11-27,12.0
2021-11-28,11.0
2021-11-29,8.0
2021-11-30,27.0
2021-12-01,3.0
2021-12-02,6.0
2021-12-03,1.0
2021-12-04,1.096774193548387
2021-12-05,1.1935483870967742
2021-12-06,1.2903225806451613
2021-12-07,1.3870967741935485
2021-12-08,1.4838709677419355
2021-12-09,1.5806451612903225
2021-12-10,1.6774193548387097
2021-12-11,1.7741935483870968
2021-12-12,1.870967741935484
2021-12-13,1.967741935483871
2021-12-14,2.064516129032258
2021-12-15,2.161290322580645
2021-12-16,2.258064516129032
2021-12-17,2.3548387096774195
2021-12-18,2.4516129032258065
2021-12-19,2.5483870967741935
2021-12-20,2.645161290322581
2021-12-21,2.741935483870968
2021-12-22,2.838709677419355
2021-12-23,2.935483870967742
2021-12-24,3.032258064516129
2021-12-25,3.129032258064516
2021-12-26,3.2258064516129035
2021-12-27,3.3225806451612905
2021-12-28,3.4193548387096775
2021-12-29,3.5161290322580645
2021-12-30,3.6129032258064515
2021-12-31,3.709677419354839
2022-01-01,3.806451612903226
2022-01-02,3.903225806451613
2022-01-03,4.0
2022-01-04,7.0
2022-01-05,13.0
2022-01-06,11.0
2022-01-07,113.0
2022-01-08,44.0
2022-01-09,38.0
2022-01-10,96.0
2022-01-11,59.0
2022-01-12,46.0
2022-01-13,85.0
2022-01-14,134.0
2022-01-15,68.0
2022-01-16,12.0
2022-01-17,10.777777777777779
2022-01-18,9.555555555555555
2022-01-19,8.333333333333332
2022-01-20,7.111111111111111
2022-01-21,5.888888888888888
2022-01-22,4.666666666666666
2022-01-23,3.4444444444444446
2022-01-24,2.2222222222222214
2022-01-25,1.0
2022-01-26,22.0
2022-01-27,2.0
2022-01-28,34.0
2022-01-29,11.0
2022-01-30,2.0
2022-01-31,112.0
2022-02-01,134.0
2022-02-02,156.0
2022-02-03,28.0
2022-02-04,121.0
2022-02-05,61.0
2022-02-06,33.0
2022-02-07,53.0
2022-02-08,54.0
2022-02-09,70.0
2022-02-10,53.0
2022-02-11,66.0
2022-02-12,26.0
2022-02-13,63.0
2022-02-14,268.0
2022-02-15,246.0
2022-02-16,13.0
2022-02-17,73.0
2022-02-18,239.0
2022-02-19,68.0
2022-02-20,46.0
2022-02-21,23.999999999999993
2022-02-22,2.0
2022-02-23,1.0
2022-02-24,3.0
2022-02-25,4.0
2022-02-26,2.0
2022-02-27,1.0
2022-02-28,0.0
2022-03-01,45.0
2022-03-02,90.0
2022-03-03,135.0
2022-03-04,101.0
2022-03-05,188.0
2022-03-06,2.0
2022-03-07,54.0
2022-03-08,163.0
2022-03-09,61.0
2022-03-10,31.0
2022-03-11,53.0
2022-03-12,10.0
2022-03-13,73.0
2022-03-14,8.0
2022-03-15,4.0
2022-03-16,32.0
2022-03-17,22.0
2022-03-18,88.0
2022-03-19,2.0
2022-03-20,28.0
2022-03-21,151.0
2022-03-22,115.0
2022-03-23,140.0
2022-03-24,110.0
2022-03-25,8.0
2022-03-26,18.0
2022-03-27,40.0
2022-03-28,359.0
2022-03-29,101.0
2022-03-30,218.0
2022-03-31,60.0
2022-04-01,136.0
2022-04-02,104.0
2022-04-03,0.0
2022-04-04,125.0
2022-04-05,234.0
2022-04-06,148.0
2022-04-07,144.0
2022-04-08,132.0
2022-04-09,65.0
2022-04-10,123.0
2022-04-11,11.0
2022-04-12,106.0
2022-04-13,0.0
2022-04-14,1.8
2022-04-15,3.6
2022-04-16,5.4
2022-04-17,7.2
2022-04-18,9.0
2022-04-19,10.8
2022-04-20,12.6
2022-04-21,14.4
2022-04-22,16.2
2022-04-23,18.0
2022-04-24,9.0
2022-04-25,17.0
2022-04-26,51.0
2022-04-27,15.0
2022-04-28,14.0
2022-04-29,116.0
2022-04-30,17.0
2022-05-01,9.0
2022-05-02,46.0
2022-05-03,199.0
2022-05-04,14.0
2022-05-05,113.0
2022-05-06,86.0
